index,data,first,last
3050,45,0,0
3051,18,0,0
3052,-6,0,0
3053,-28,0,0
3054,-45,0,0
3055,-58,0,0
3056,-68,0,0
3057,-73,0,0
3058,-75,0,0
3059,-74,0,0
3060,-68,0,0
3061,-59,0,0
3062,-49,0,0
3063,-36,0,0
3064,-20,0,0
3065,-5,0,0
3066,10,0,0
3067,25,0,0
3068,40,0,0
3069,51,0,0
3070,62,0,0
3071,71,0,0
3072,75,0,0
3073,75,0,0
3074,71,0,0
3075,64,0,0
3076,54,0,0
3077,37,0,0
3078,18,0,0
3079,-4,0,0
3080,-29,0,0
3081,-56,0,0
3082,-87,0,0
3083,-119,0,0
3084,-150,0,0
3085,-183,0,0
3086,-216,0,0
3087,-245,0,0
3088,-272,0,0
3089,-297,0,0
3090,-318,0,0
3091,-336,0,0
3092,-349,0,0
3093,-355,0,0
3094,-359,0,0
3095,-358,0,0
3096,-350,0,0
3097,-336,0,0
3098,-313,0,0
3099,-288,0,0
3100,-257,0,0
3101,-221,0,0
3102,-184,0,0
3103,-144,0,0
3104,-97,0,0
3105,-50,0,0
3106,-5,0,0
3107,42,0,0
3108,88,0,0
3109,132,0,0
3110,176,0,0
3111,215,0,0
3112,250,0,0
3113,282,0,0
3114,308,0,0
3115,328,0,0
3116,343,0,0
3117,355,0,0
3118,359,0,0
3119,359,0,0
3120,352,0,0
3121,338,0,0
3122,322,0,0
3123,302,0,0
3124,278,0,0
3125,251,0,0
3126,221,0,0
3127,187,0,0
3128,156,0,0
3129,126,0,0
3130,92,0,0
3131,62,0,0
3132,36,0,0
3133,8,0,0
3134,-15,0,0
3135,-34,0,0
3136,-50,0,0
3137,-61,0,0
3138,-70,0,0
3139,-76,0,0
3140,-75,0,0
3141,-72,0,0
3142,-65,0,0
3143,-56,0,0
3144,-44,0,0
3145,-27,0,0
3146,-11,0,0
3147,2,0,0
3148,17,0,0
3149,32,0,0
3150,46,0,0
3151,57,0,0
3152,63,0,0
3153,71,0,0
3154,74,0,0
3155,72,0,0
3156,68,0,0
3157,60,0,0
3158,49,0,0
3159,32,0,0
3160,11,0,0
3161,-12,0,0
3162,-38,0,0
3163,-65,0,0
3164,-98,0,0
3165,-131,0,0
3166,-162,0,0
3167,-193,0,0
3168,-225,0,0
3169,-255,0,0
3170,-282,0,0
3171,-306,0,0
3172,-326,0,0
3173,-342,0,0
3174,-354,0,0
3175,-359,0,0
3176,-359,0,0
3177,-354,0,0
3178,-344,0,0
3179,-327,0,0
3180,-303,0,0
3181,-275,0,0
3182,-246,0,0
3183,-210,0,0
3184,-171,0,0
3185,-127,0,0
3186,-81,0,0
3187,-36,0,0
3188,11,0,0
3189,59,0,0
3190,105,0,0
3191,147,0,0
3192,188,0,0
3193,229,0,0
3194,262,0,0
3195,291,0,0
3196,317,0,0
3197,337,0,0
3198,349,0,0
3199,356,0,0
3200,358,0,0
3201,355,0,0
3202,348,0,0
3203,333,0,0
3204,315,0,0
3205,293,0,0
3206,268,0,0
3207,241,0,0
3208,209,0,0
3209,177,0,0
3210,144,0,0
3211,112,0,0
3212,83,0,0
3213,53,0,0
3214,24,0,0
3215,-1,0,0
3216,-22,0,0
3217,-42,0,0
3218,-58,0,0
3219,-66,0,0
3220,-73,0,0
3221,-78,0,0
3222,-75,0,0
3223,-68,0,0
3224,-61,0,0
3225,-52,0,0
3226,-37,0,0
3227,-22,0,0
3228,-8,0,0
3229,8,0,0
3230,21,0,0
3231,35,0,0
3232,51,0,0
3233,61,0,0
3234,69,0,0
3235,74,0,0
3236,74,0,0
3237,71,0,0
3238,66,0,0
3239,56,0,0
3240,41,0,0
3241,23,0,0
3242,4,0,0
3243,-21,0,0
3244,-50,0,0
3245,-79,0,0
3246,-109,0,0
3247,-141,0,0
3248,-174,0,0
3249,-205,0,0
3250,-236,0,0
3251,-266,0,0
3252,-292,0,0
3253,-315,0,0
3254,-334,0,0
3255,-347,0,0
3256,-355,0,0
3257,-362,0,0
3258,-359,0,0
3259,-349,0,0
3260,-338,0,0
3261,-321,0,0
3262,-296,0,0
3263,-267,0,0
3264,-233,0,0
3265,-193,0,0
3266,-152,0,0
3267,-111,0,0
3268,-66,0,0
3269,-17,0,0
3270,31,0,0
3271,73,0,0
3272,120,0,0
3273,165,0,0
3274,204,0,0
3275,241,0,0
3276,274,0,0
3277,302,0,0
3278,322,0,0
3279,339,0,0
3280,354,0,0
3281,358,0,0
3282,357,0,0
3283,352,0,0
3284,343,0,0
3285,328,0,0
3286,305,0,0
3287,283,0,0
3288,258,0,0
3289,229,0,0
3290,198,0,0
3291,166,0,0
3292,132,0,0
3293,100,0,0
3294,70,0,0
3295,41,0,0
3296,14,0,0
3297,-10,0,0
3298,-29,0,0
3299,-47,0,0
3300,-60,0,0
3301,-69,0,0
3302,-75,0,0
3303,-76,0,0
3304,-71,0,0
3305,-66,0,0
3306,-59,0,0
3307,-47,0,0
3308,-34,0,0
3309,-17,0,0
3310,-1,0,0
3311,12,0,0
3312,27,0,0
3313,41,0,0
3314,53,0,0
3315,61,0,0
3316,68,0,0
3317,74,0,0
3318,73,0,0
3319,70,0,0
3320,65,0,0
3321,52,0,0
3322,35,0,0
3323,17,0,0
3324,-6,0,0
3325,-32,0,0
3326,-61,0,0
3327,-92,0,0
3328,-123,0,0
3329,-154,0,0
3330,-184,0,0
3331,-217,0,0
3332,-248,0,0
3333,-276,0,0
3334,-300,0,0
3335,-319,0,0
3336,-338,0,0
3337,-352,0,0
3338,-358,0,0
3339,-361,0,0
3340,-356,0,0
3341,-347,0,0
3342,-332,0,0
3343,-312,0,0
3344,-287,0,0
3345,-254,0,0
3346,-219,0,0
3347,-181,0,0
3348,-138,0,0
3349,-94,0,0
3350,-46,0,0
3351,-2,0,0
3352,44,0,0
3353,93,0,0
3354,137,0,0
3355,177,0,0
3356,218,0,0
3357,253,0,0
3358,283,0,0
3359,311,0,0
3360,330,0,0
3361,345,0,0
3362,356,0,0
3363,358,0,0
3364,357,0,0
3365,351,0,0
3366,336,0,0
3367,317,0,0
3368,299,0,0
3369,275,0,0
3370,246,0,0
3371,216,0,0
3372,186,0,0
3373,155,0,0
3374,120,0,0
3375,89,0,0
3376,58,0,0
3377,28,0,0
3378,6,0,0
3379,-18,0,0
3380,-40,0,0
3381,-53,0,0
3382,-65,0,0
3383,-72,0,0
3384,-74,0,0
3385,-74,0,0
3386,-72,0,0
3387,-65,0,0
3388,-55,0,0
3389,-42,0,0
3390,-29,0,0
3391,-15,0,0
3392,3,0,0
3393,19,0,0
3394,33,0,0
3395,47,0,0
3396,58,0,0
3397,66,0,0
3398,71,0,0
3399,74,0,0
3400,73,0,0
3401,69,0,0
3402,60,0,0
3403,47,0,0
3404,30,0,0
3405,10,0,0
3406,-14,0,0
3407,-39,0,0
3408,-71,0,0
3409,-103,0,0
3410,-133,0,0
3411,-165,0,0
3412,-196,0,0
3413,-228,0,0
3414,-259,0,0
3415,-284,0,0
3416,-307,0,0
3417,-328,0,0
3418,-342,0,0
3419,-353,0,0
3420,-361,0,0
3421,-359,0,0
3422,-352,0,0
3423,-342,0,0
3424,-324,0,0
3425,-301,0,0
3426,-274,0,0
3427,-241,0,0
3428,-204,0,0
3429,-164,0,0
3430,-121,0,0
3431,-77,0,0
3432,-30,0,0
3433,16,0,0
3434,61,0,0
3435,110,0,0
3436,152,0,0
3437,193,0,0
3438,232,0,0
3439,265,0,0
3440,294,0,0
3441,319,0,0
3442,338,0,0
3443,350,0,0
3444,357,0,0
3445,361,0,0
3446,357,0,0
3447,345,0,0
3448,330,0,0
3449,312,0,0
3450,289,0,0
3451,262,0,0
3452,236,0,0
3453,207,0,0
3454,173,0,0
3455,143,0,0
3456,110,0,0
3457,78,0,0
3458,49,0,0
3459,23,0,0
3460,-1,0,0
3461,-24,0,0
3462,-44,0,0
3463,-59,0,0
3464,-68,0,0
3465,-74,0,0
3466,-74,0,0
3467,-73,0,0
3468,-70,0,0
3469,-61,0,0
3470,-50,0,0
3471,-37,0,0
3472,-22,0,0
3473,-6,0,0
3474,9,0,0
3475,24,0,0
3476,36,0,0
3477,49,0,0
3478,61,0,0
3479,68,0,0
3480,74,0,0
3481,76,0,0
3482,73,0,0
3483,65,0,0
3484,54,0,0
3485,42,0,0
3486,21,0,0
3487,0,0,0
3488,-24,0,0
3489,-52,0,0
3490,-81,0,0
3491,-112,0,0
3492,-145,0,0
3493,-177,0,0
3494,-209,0,0
3495,-240,0,0
3496,-268,0,0
3497,-294,0,0
3498,-317,0,0
3499,-335,0,0
3500,-348,0,0
3501,-355,0,0
3502,-360,0,0
3503,-358,0,0
3504,-349,0,0
3505,-335,0,0
3506,-316,0,0
3507,-292,0,0
3508,-264,0,0
3509,-230,0,0
3510,-190,0,0
3511,-148,0,0
3512,-108,0,0
3513,-62,0,0
3514,-14,0,0
3515,35,0,0
3516,79,0,0
3517,123,0,0
3518,169,0,0
3519,210,0,0
3520,246,0,0
3521,276,0,0
3522,304,0,0
3523,327,0,0
3524,342,0,0
3525,353,0,0
3526,358,0,0
3527,359,0,0
3528,353,0,0
3529,341,0,0
3530,326,0,0
3531,307,0,0
3532,284,0,0
3533,256,0,0
3534,224,0,0
3535,194,0,0
3536,162,0,0
3537,131,0,0
3538,99,0,0
3539,66,0,0
3540,37,0,0
3541,12,0,0
3542,-12,0,0
3543,-31,0,0
3544,-48,0,0
3545,-61,0,0
3546,-69,0,0
3547,-74,0,0
3548,-75,0,0
3549,-74,0,0
3550,-68,0,0
3551,-57,0,0
3552,-46,0,0
3553,-32,0,0
3554,-19,0,0
3555,-2,0,0
3556,15,0,0
3557,29,0,0
3558,44,0,0
3559,55,0,0
3560,63,0,0
3561,70,0,0
3562,74,0,0
3563,74,0,0
3564,70,0,0
3565,62,0,0
3566,49,0,0
3567,35,0,0
3568,15,0,0
3569,-9,0,0
3570,-32,0,0
3571,-62,0,0
3572,-93,0,0
3573,-124,0,0
3574,-156,0,0
3575,-190,0,0
3576,-221,0,0
3577,-250,0,0
3578,-278,0,0
3579,-302,0,0
3580,-322,0,0
3581,-341,0,0
3582,-353,0,0
3583,-357,0,0
3584,-359,0,0
3585,-357,0,0
3586,-347,0,0
3587,-330,0,0
3588,-310,0,0
3589,-282,0,0
3590,-251,0,0
3591,-216,0,0
3592,-175,0,0
3593,-134,0,0
3594,-91,0,0
3595,-44,0,0
3596,4,0,0
3597,51,0,0
3598,98,0,0
3599,141,0,0
3600,181,0,0
3601,222,0,0
3602,258,0,0
3603,286,0,0
3604,311,0,0
3605,332,0,0
3606,345,0,0
3607,353,0,0
3608,359,0,0
3609,357,0,0
3610,349,0,0
3611,336,0,0
3612,318,0,0
3613,297,0,0
3614,271,0,0
3615,242,0,0
3616,213,0,0
3617,181,0,0
3618,151,0,0
3619,118,0,0
3620,86,0,0
3621,56,0,0
3622,27,0,0
3623,2,0,0
3624,-19,0,0
3625,-36,0,0
3626,-53,0,0
3627,-66,0,0
3628,-71,0,0
3629,-74,0,0
3630,-73,0,0
3631,-70,0,0
3632,-65,0,0
3633,-53,0,0
3634,-41,0,0
3635,-29,0,0
3636,-13,0,0
3637,5,0,0
3638,21,0,0
3639,32,0,0
3640,45,0,0
3641,58,0,0
3642,67,0,0
3643,74,0,0
3644,76,0,0
3645,72,0,0
3646,67,0,0
3647,59,0,0
3648,44,0,0
3649,27,0,0
3650,8,0,0
3651,-17,0,0
3652,-44,0,0
3653,-73,0,0
3654,-103,0,0
3655,-137,0,0
3656,-171,0,0
3657,-202,0,0
3658,-231,0,0
3659,-261,0,0
3660,-287,0,0
3661,-309,0,0
3662,-328,0,0
3663,-345,0,0
3664,-355,0,0
3665,-358,0,0
3666,-358,0,0
3667,-351,0,0
3668,-342,0,0
3669,-324,0,0
3670,-298,0,0
3671,-271,0,0
3672,-241,0,0
3673,-203,0,0
3674,-160,0,0
3675,-117,0,0
3676,-73,0,0
3677,-27,0,0
3678,21,0,0
3679,68,0,0
3680,113,0,0
3681,158,0,0
3682,198,0,0
3683,234,0,0
3684,269,0,0
3685,296,0,0
3686,318,0,0
3687,338,0,0
3688,351,0,0
3689,357,0,0
3690,359,0,0
3691,355,0,0
3692,345,0,0
3693,329,0,0
3694,310,0,0
3695,287,0,0
3696,262,0,0
3697,232,0,0
3698,201,0,0
3699,168,0,0
3700,137,0,0
3701,107,0,0
3702,74,0,0
3703,45,0,0
3704,20,0,0
3705,-6,0,0
3706,-28,0,0
3707,-44,0,0
3708,-58,0,0
3709,-68,0,0
3710,-74,0,0
3711,-77,0,0
3712,-77,0,0
3713,-71,0,0
3714,-60,0,0
3715,-48,0,0
3716,-37,0,0
3717,-19,0,0
3718,-3,0,0
3719,9,0,0
3720,22,0,0
3721,37,0,0
3722,53,0,0
3723,63,0,0
3724,69,0,0
3725,74,0,0
3726,74,0,0
3727,69,0,0
3728,64,0,0
3729,54,0,0
3730,40,0,0
3731,20,0,0
3732,-2,0,0
3733,-28,0,0
3734,-56,0,0
3735,-85,0,0
3736,-117,0,0
3737,-149,0,0
3738,-183,0,0
3739,-214,0,0
3740,-243,0,0
3741,-270,0,0
3742,-297,0,0
3743,-319,0,0
3744,-335,0,0
3745,-348,0,0
3746,-357,0,0
3747,-360,0,0
3748,-357,0,0
3749,-350,0,0
3750,-336,0,0
3751,-315,0,0
3752,-290,0,0
3753,-261,0,0
3754,-226,0,0
3755,-186,0,0
3756,-147,0,0
3757,-101,0,0
3758,-53,0,0
3759,-8,0,0
3760,39,0,0
3761,87,0,0
3762,131,0,0
3763,172,0,0
3764,212,0,0
3765,247,0,0
3766,278,0,0
3767,306,0,0
3768,328,0,0
3769,343,0,0
3770,351,0,0
3771,358,0,0
3772,357,0,0
3773,351,0,0
3774,339,0,0
3775,323,0,0
3776,305,0,0
3777,280,0,0
3778,251,0,0
3779,220,0,0
3780,191,0,0
3781,157,0,0
3782,124,0,0
3783,96,0,0
3784,65,0,0
3785,33,0,0
3786,9,0,0
3787,-12,0,0
3788,-32,0,0
3789,-48,0,0
3790,-61,0,0
3791,-70,0,0
3792,-74,0,0
3793,-75,0,0
3794,-73,0,0
3795,-66,0,0
3796,-57,0,0
3797,-44,0,0
3798,-30,0,0
3799,-16,0,0
3800,0,0,0
3801,14,0,0
3802,31,0,0
3803,44,0,0
3804,54,0,0
3805,65,0,0
3806,71,0,0
3807,75,0,0
3808,75,0,0
3809,70,0,0
3810,60,0,0
3811,48,0,0
3812,32,0,0
3813,12,0,0
3814,-11,0,0
3815,-36,0,0
3816,-64,0,0
3817,-97,0,0
3818,-128,0,0
3819,-162,0,0
3820,-194,0,0
3821,-224,0,0
3822,-253,0,0
3823,-280,0,0
3824,-306,0,0
3825,-325,0,0
3826,-341,0,0
3827,-354,0,0
3828,-358,0,0
3829,-359,0,0
3830,-355,0,0
3831,-343,0,0
3832,-328,0,0
3833,-306,0,0
3834,-278,0,0
3835,-247,0,0
3836,-211,0,0
3837,-170,0,0
3838,-128,0,0
3839,-85,0,0
3840,-39,0,0
3841,9,0,0
3842,57,0,0
3843,102,0,0
3844,144,0,0
3845,187,0,0
3846,225,0,0
3847,260,0,0
3848,290,0,0
3849,314,0,0
3850,335,0,0
3851,348,0,0
3852,355,0,0
3853,358,0,0
3854,356,0,0
3855,349,0,0
3856,334,0,0
3857,314,0,0
3858,292,0,0
3859,268,0,0
3860,239,0,0
3861,209,0,0
3862,178,0,0
3863,146,0,0
3864,114,0,0
3865,82,0,0
3866,52,0,0
3867,25,0,0
3868,1,0,0
3869,-22,0,0
3870,-41,0,0
3871,-57,0,0
3872,-66,0,0
3873,-72,0,0
3874,-76,0,0
3875,-75,0,0
3876,-68,0,0
3877,-61,0,0
3878,-49,0,0
3879,-38,0,0
3880,-25,0,0
3881,-8,0,0
3882,6,0,0
3883,22,0,0
3884,35,0,0
3885,48,0,0
3886,60,0,0
3887,66,0,0
3888,72,0,0
3889,75,0,0
3890,73,0,0
3891,67,0,0
3892,58,0,0
3893,46,0,0
3894,29,0,0
3895,4,0,0
3896,-22,0,0
3897,-46,0,0
3898,-75,0,0
3899,-107,0,0
3900,-139,0,0
3901,-173,0,0
3902,-205,0,0
3903,-235,0,0
3904,-264,0,0
3905,-289,0,0
3906,-312,0,0
3907,-333,0,0
3908,-349,0,0
3909,-356,0,0
3910,-360,0,0
3911,-360,0,0
3912,-352,0,0
3913,-338,0,0
3914,-320,0,0
3915,-298,0,0
3916,-270,0,0
3917,-236,0,0
3918,-199,0,0
3919,-156,0,0
3920,-113,0,0
3921,-67,0,0
3922,-18,0,0
3923,28,0,0
3924,73,0,0
3925,117,0,0
3926,161,0,0
3927,203,0,0
3928,240,0,0
3929,272,0,0
3930,298,0,0
3931,322,0,0
3932,341,0,0
3933,351,0,0
3934,359,0,0
3935,360,0,0
3936,353,0,0
3937,341,0,0
3938,328,0,0
3939,307,0,0
3940,284,0,0
3941,260,0,0
3942,230,0,0
3943,200,0,0
3944,167,0,0
3945,133,0,0
3946,103,0,0
3947,72,0,0
3948,42,0,0
3949,16,0,0
3950,-9,0,0
3951,-29,0,0
3952,-45,0,0
3953,-59,0,0
3954,-68,0,0
3955,-72,0,0
3956,-77,0,0
3957,-74,0,0
3958,-66,0,0
3959,-58,0,0
3960,-47,0,0
3961,-34,0,0
3962,-19,0,0
3963,-5,0,0
3964,12,0,0
3965,28,0,0
3966,39,0,0
3967,51,0,0
3968,62,0,0
3969,70,0,0
3970,75,0,0
3971,75,0,0
3972,70,0,0
3973,63,0,0
3974,53,0,0
3975,37,0,0
3976,20,0,0
3977,-3,0,0
3978,-29,0,0
3979,-55,0,0
3980,-87,0,0
3981,-119,0,0
3982,-151,0,0
3983,-184,0,0
3984,-216,0,0
3985,-247,0,0
3986,-274,0,0
3987,-298,0,0
3988,-320,0,0
3989,-336,0,0
3990,-349,0,0
3991,-359,0,0
3992,-362,0,0
3993,-356,0,0
3994,-349,0,0
3995,-335,0,0
3996,-312,0,0
3997,-286,0,0
3998,-256,0,0
3999,-221,0,0
4000,-183,0,0
4001,-142,0,0
4002,-98,0,0
4003,-51,0,0
4004,-3,0,0
4005,43,0,0
4006,91,0,0
4007,135,0,0
4008,175,0,0
4009,217,0,0
4010,251,0,0
4011,282,0,0
4012,309,0,0
4013,331,0,0
4014,346,0,0
4015,355,0,0
4016,360,0,0
4017,356,0,0
4018,350,0,0
4019,341,0,0
4020,325,0,0
4021,300,0,0
4022,276,0,0
4023,248,0,0
4024,218,0,0
4025,188,0,0
4026,157,0,0
4027,123,0,0
4028,92,0,0
4029,63,0,0
4030,32,0,0
4031,5,0,0
4032,-17,0,0
4033,-37,0,0
4034,-52,0,0
4035,-63,0,0
4036,-69,0,0
4037,-72,0,0
4038,-74,0,0
4039,-72,0,0
4040,-67,0,0
4041,-54,0,0
4042,-42,0,0
4043,-31,0,0
4044,-16,0,0
4045,2,0,0
4046,18,0,0
4047,32,0,0
4048,48,0,0
4049,57,0,0
4050,65,0,0
4051,73,0,0
4052,74,0,0
4053,74,0,0
4054,68,0,0
4055,59,0,0
4056,47,0,0
4057,31,0,0
4058,10,0,0
4059,-14,0,0
4060,-42,0,0
4061,-71,0,0
4062,-100,0,0
4063,-132,0,0
4064,-164,0,0
4065,-195,0,0
4066,-227,0,0
4067,-258,0,0
4068,-285,0,0
4069,-307,0,0
4070,-326,0,0
4071,-343,0,0
4072,-354,0,0
4073,-359,0,0
4074,-359,0,0
4075,-354,0,0
4076,-343,0,0
4077,-326,0,0
4078,-304,0,0
4079,-276,0,0
4080,-243,0,0
4081,-209,0,0
4082,-169,0,0
4083,-124,0,0
4084,-80,0,0
4085,-32,0,0
4086,15,0,0
4087,58,0,0
4088,105,0,0
4089,150,0,0
4090,190,0,0
4091,228,0,0
4092,264,0,0
4093,294,0,0
4094,319,0,0
4095,336,0,1
