time_ps,bram_addr,bram_en,bram_we,bram_wrdata,fir_data,fir_valid,vpp_data,vpp_valid,mean_square_data,mean_square_valid,writer_busy,vpp_done,mean_square_done
2386265000,0x107ac,1,1111,0xfe99fea3,-359,1,0x00000000,0,0x00000000,0,1,0,0
2386285000,0x107b0,1,1111,0xfe90fe9d,-368,1,0x00000000,0,0x00000000,0,1,0,0
2386305000,0x107b4,1,1111,0xfe9dfe94,-355,1,0x00000000,0,0x00000000,0,1,0,0
2386325000,0x107b8,1,1111,0xfe9afe9b,-358,1,0x00000000,0,0x00000000,0,1,0,0
2386345000,0x107bc,1,1111,0xfe91fe9c,-367,1,0x00000000,0,0x00000000,0,1,0,0
2386365000,0x107c0,1,1111,0xfe94fe93,-364,1,0x00000000,0,0x00000000,0,1,0,0
2386385000,0x107c4,1,1111,0xfe93fe9b,-365,1,0x00000000,0,0x00000000,0,1,0,0
2386405000,0x107c8,1,1111,0xfe9dfe97,-355,1,0x00000000,0,0x00000000,0,1,0,0
2386425000,0x107cc,1,1111,0xfe9afe94,-358,1,0x00000000,0,0x00000000,0,1,0,0
2386445000,0x107d0,1,1111,0xfe95fea3,-363,1,0x00000000,0,0x00000000,0,1,0,0
2386465000,0x107d4,1,1111,0xfe9cfe95,-356,1,0x00000000,0,0x00000000,0,1,0,0
2386485000,0x107d8,1,1111,0xfe98fe9e,-360,1,0x00000000,0,0x00000000,0,1,0,0
2386505000,0x107dc,1,1111,0xfe9ffe9d,-353,1,0x00000000,0,0x00000000,0,1,0,0
2386525000,0x107e0,1,1111,0xfe9efe95,-354,1,0x00000000,0,0x00000000,0,1,0,0
2386545000,0x107e4,1,1111,0xfe98fe95,-360,1,0x00000000,0,0x00000000,0,1,0,0
2386565000,0x107e8,1,1111,0xfe94fe99,-364,1,0x00000000,0,0x00000000,0,1,0,0
2386585000,0x107ec,1,1111,0xfe9bfe9c,-357,1,0x00000000,0,0x00000000,0,1,0,0
2386605000,0x107f0,1,1111,0xfe97fe98,-361,1,0x00000000,0,0x00000000,0,1,0,0
2386625000,0x107f4,1,1111,0xfe9cfe9c,-356,1,0x00000000,0,0x00000000,0,1,0,0
2386645000,0x107f8,1,1111,0xfe90fe95,-368,1,0x00000000,0,0x00000000,0,1,0,0
2386665000,0x107fc,1,1111,0xfe9afe9b,-358,1,0x00000000,0,0x00000000,0,1,0,0
2386685000,0x10800,1,1111,0xfe9cfe9f,-356,1,0x00000000,0,0x00000000,0,1,0,0
2386705000,0x10804,1,1111,0xfea0fe9e,-352,1,0x00000000,0,0x00000000,0,1,0,0
2386725000,0x10808,1,1111,0xfea2fe9c,-350,1,0x00000000,0,0x00000000,0,1,0,0
2386745000,0x1080c,1,1111,0xfe9efe9e,-354,1,0x00000000,0,0x00000000,0,1,0,0
2386765000,0x10810,1,1111,0xfea2fea1,-350,1,0x00000000,0,0x00000000,0,1,0,0
2386785000,0x10814,1,1111,0xfea6fe9e,-346,1,0x00000000,0,0x00000000,0,1,0,0
2386805000,0x10818,1,1111,0xfea1fe9f,-351,1,0x00000000,0,0x00000000,0,1,0,0
2386825000,0x1081c,1,1111,0xfea9feab,-343,1,0x00000000,0,0x00000000,0,1,0,0
2386845000,0x10820,1,1111,0xfea9fea2,-343,1,0x00000000,0,0x00000000,0,1,0,0
2386865000,0x10824,1,1111,0xfea3fea8,-349,1,0x00000000,0,0x00000000,0,1,0,0
2386885000,0x10828,1,1111,0xfeadfeb5,-339,1,0x00000000,0,0x00000000,0,1,0,0
2386905000,0x1082c,1,1111,0xfeadfea8,-339,1,0x00000000,0,0x00000000,0,1,0,0
2386925000,0x10830,1,1111,0xfea7feb5,-345,1,0x00000000,0,0x00000000,0,1,0,0
2386945000,0x10834,1,1111,0xfeaefeaf,-338,1,0x00000000,0,0x00000000,0,1,0,0
2386965000,0x10838,1,1111,0xfebafeb0,-326,1,0x00000000,0,0x00000000,0,1,0,0
2386985000,0x1083c,1,1111,0xfeb2fead,-334,1,0x00000000,0,0x00000000,0,1,0,0
2387005000,0x10840,1,1111,0xfebafebb,-326,1,0x00000000,0,0x00000000,0,1,0,0
2387025000,0x10844,1,1111,0xfeb9feb2,-327,1,0x00000000,0,0x00000000,0,1,0,0
2387045000,0x10848,1,1111,0xfec1febe,-319,1,0x00000000,0,0x00000000,0,1,0,0
2387065000,0x1084c,1,1111,0xfebffec8,-321,1,0x00000000,0,0x00000000,0,1,0,0
2387085000,0x10850,1,1111,0xfec9febf,-311,1,0x00000000,0,0x00000000,0,1,0,0
2387105000,0x10854,1,1111,0xfecbfebf,-309,1,0x00000000,0,0x00000000,0,1,0,0
2387125000,0x10858,1,1111,0xfecbfec5,-309,1,0x00000000,0,0x00000000,0,1,0,0
2387145000,0x1085c,1,1111,0xfed5feca,-299,1,0x00000000,0,0x00000000,0,1,0,0
2387165000,0x10860,1,1111,0xfed0fecd,-304,1,0x00000000,0,0x00000000,0,1,0,0
2387185000,0x10864,1,1111,0xfed4fed7,-300,1,0x00000000,0,0x00000000,0,1,0,0
2387205000,0x10868,1,1111,0xfecffecc,-305,1,0x00000000,0,0x00000000,0,1,0,0
2387225000,0x1086c,1,1111,0xfedafee1,-294,1,0x00000000,0,0x00000000,0,1,0,0
2387245000,0x10870,1,1111,0xfee3fedf,-285,1,0x00000000,0,0x00000000,0,1,0,0
2387265000,0x10874,1,1111,0xfeebfee3,-277,1,0x00000000,0,0x00000000,0,1,0,0
2387285000,0x10878,1,1111,0xfee9fee2,-279,1,0x00000000,0,0x00000000,0,1,0,0
2387305000,0x1087c,1,1111,0xfeeafeec,-278,1,0x00000000,0,0x00000000,0,1,0,0
2387325000,0x10880,1,1111,0xfee4feee,-284,1,0x00000000,0,0x00000000,0,1,0,0
2387345000,0x10884,1,1111,0xfef2feee,-270,1,0x00000000,0,0x00000000,0,1,0,0
2387365000,0x10888,1,1111,0xfef7fef1,-265,1,0x00000000,0,0x00000000,0,1,0,0
2387385000,0x1088c,1,1111,0xfef3fef3,-269,1,0x00000000,0,0x00000000,0,1,0,0
2387405000,0x10890,1,1111,0xfefffefb,-257,1,0x00000000,0,0x00000000,0,1,0,0
2387425000,0x10894,1,1111,0xfefffefe,-257,1,0x00000000,0,0x00000000,0,1,0,0
2387445000,0x10898,1,1111,0xff07ff02,-249,1,0x00000000,0,0x00000000,0,1,0,0
2387465000,0x1089c,1,1111,0xff09ff02,-247,1,0x00000000,0,0x00000000,0,1,0,0
2387485000,0x108a0,1,1111,0xff09ff07,-247,1,0x00000000,0,0x00000000,0,1,0,0
2387505000,0x108a4,1,1111,0xff13ff16,-237,1,0x00000000,0,0x00000000,0,1,0,0
2387525000,0x108a8,1,1111,0xff1fff14,-225,1,0x00000000,0,0x00000000,0,1,0,0
2387545000,0x108ac,1,1111,0xff1cff15,-228,1,0x00000000,0,0x00000000,0,1,0,0
2387565000,0x108b0,1,1111,0xff19ff1f,-231,1,0x00000000,0,0x00000000,0,1,0,0
2387585000,0x108b4,1,1111,0xff23ff2e,-221,1,0x00000000,0,0x00000000,0,1,0,0
2387605000,0x108b8,1,1111,0xff24ff2b,-220,1,0x00000000,0,0x00000000,0,1,0,0
2387625000,0x108bc,1,1111,0xff2bff2a,-213,1,0x00000000,0,0x00000000,0,1,0,0
2387645000,0x108c0,1,1111,0xff33ff30,-205,1,0x00000000,0,0x00000000,0,1,0,0
2387665000,0x108c4,1,1111,0xff32ff34,-206,1,0x00000000,0,0x00000000,0,1,0,0
2387685000,0x108c8,1,1111,0xff42ff36,-190,1,0x00000000,0,0x00000000,0,1,0,0
2387705000,0x108cc,1,1111,0xff3eff44,-194,1,0x00000000,0,0x00000000,0,1,0,0
2387725000,0x108d0,1,1111,0xff49ff45,-183,1,0x00000000,0,0x00000000,0,1,0,0
2387745000,0x108d4,1,1111,0xff4dff4a,-179,1,0x00000000,0,0x00000000,0,1,0,0
2387765000,0x108d8,1,1111,0xff4dff51,-179,1,0x00000000,0,0x00000000,0,1,0,0
2387785000,0x108dc,1,1111,0xff58ff53,-168,1,0x00000000,0,0x00000000,0,1,0,0
2387805000,0x108e0,1,1111,0xff56ff50,-170,1,0x00000000,0,0x00000000,0,1,0,0
2387825000,0x108e4,1,1111,0xff5eff61,-162,1,0x00000000,0,0x00000000,0,1,0,0
2387845000,0x108e8,1,1111,0xff66ff5f,-154,1,0x00000000,0,0x00000000,0,1,0,0
2387865000,0x108ec,1,1111,0xff6aff69,-150,1,0x00000000,0,0x00000000,0,1,0,0
2387885000,0x108f0,1,1111,0xff76ff66,-138,1,0x00000000,0,0x00000000,0,1,0,0
2387905000,0x108f4,1,1111,0xff73ff70,-141,1,0x00000000,0,0x00000000,0,1,0,0
2387925000,0x108f8,1,1111,0xff7bff77,-133,1,0x00000000,0,0x00000000,0,1,0,0
2387945000,0x108fc,1,1111,0xff79ff7b,-135,1,0x00000000,0,0x00000000,0,1,0,0
2387965000,0x10900,1,1111,0xff87ff82,-121,1,0x00000000,0,0x00000000,0,1,0,0
2387985000,0x10904,1,1111,0xff8fff8f,-113,1,0x00000000,0,0x00000000,0,1,0,0
2388005000,0x10908,1,1111,0xff8eff8e,-114,1,0x00000000,0,0x00000000,0,1,0,0
2388025000,0x1090c,1,1111,0xff96ff96,-106,1,0x00000000,0,0x00000000,0,1,0,0
2388045000,0x10910,1,1111,0xff9aff97,-102,1,0x00000000,0,0x00000000,0,1,0,0
2388065000,0x10914,1,1111,0xff9fff9c,-97,1,0x00000000,0,0x00000000,0,1,0,0
2388085000,0x10918,1,1111,0xffacffab,-84,1,0x00000000,0,0x00000000,0,1,0,0
2388105000,0x1091c,1,1111,0xffa9ffad,-87,1,0x00000000,0,0x00000000,0,1,0,0
2388125000,0x10920,1,1111,0xffabffb8,-85,1,0x00000000,0,0x00000000,0,1,0,0
2388145000,0x10924,1,1111,0xffb7ffbb,-73,1,0x00000000,0,0x00000000,0,1,0,0
2388165000,0x10928,1,1111,0xffcaffb9,-54,1,0x00000000,0,0x00000000,0,1,0,0
2388185000,0x1092c,1,1111,0xffc6ffbd,-58,1,0x00000000,0,0x00000000,0,1,0,0
2388205000,0x10930,1,1111,0xffceffcf,-50,1,0x00000000,0,0x00000000,0,1,0,0
2388225000,0x10934,1,1111,0xffd0ffc9,-48,1,0x00000000,0,0x00000000,0,1,0,0
2388245000,0x10938,1,1111,0xffdaffce,-38,1,0x00000000,0,0x00000000,0,1,0,0
2388265000,0x1093c,1,1111,0xffdeffdd,-34,1,0x00000000,0,0x00000000,0,1,0,0
2388285000,0x10940,1,1111,0xffebffe3,-21,1,0x00000000,0,0x00000000,0,1,0,0
2388305000,0x10944,1,1111,0xffe5ffe2,-27,1,0x00000000,0,0x00000000,0,1,0,0
2388325000,0x10948,1,1111,0xffeaffec,-22,1,0x00000000,0,0x00000000,0,1,0,0
2388345000,0x1094c,1,1111,0xfff5fff4,-11,1,0x00000000,0,0x00000000,0,1,0,0
2388365000,0x10950,1,1111,0xfff9ffef,-7,1,0x00000000,0,0x00000000,0,1,0,0
2388385000,0x10954,1,1111,0xfffd0004,-3,1,0x00000000,0,0x00000000,0,1,0,0
2388405000,0x10958,1,1111,0x00050001,5,1,0x00000000,0,0x00000000,0,1,0,0
2388425000,0x1095c,1,1111,0x000f0000,15,1,0x00000000,0,0x00000000,0,1,0,0
2388445000,0x10960,1,1111,0x00100017,16,1,0x00000000,0,0x00000000,0,1,0,0
2388465000,0x10964,1,1111,0x00170016,23,1,0x00000000,0,0x00000000,0,1,0,0
2388485000,0x10968,1,1111,0x001e0018,30,1,0x00000000,0,0x00000000,0,1,0,0
2388505000,0x1096c,1,1111,0x00280021,40,1,0x00000000,0,0x00000000,0,1,0,0
2388525000,0x10970,1,1111,0x002f0025,47,1,0x00000000,0,0x00000000,0,1,0,0
2388545000,0x10974,1,1111,0x002c002b,44,1,0x00000000,0,0x00000000,0,1,0,0
2388565000,0x10978,1,1111,0x00300029,48,1,0x00000000,0,0x00000000,0,1,0,0
2388585000,0x1097c,1,1111,0x003c0039,60,1,0x00000000,0,0x00000000,0,1,0,0
2388605000,0x10980,1,1111,0x004b0035,75,1,0x00000000,0,0x00000000,0,1,0,0
2388625000,0x10984,1,1111,0x00470040,71,1,0x00000000,0,0x00000000,0,1,0,0
2388645000,0x10988,1,1111,0x00510043,81,1,0x00000000,0,0x00000000,0,1,0,0
2388665000,0x1098c,1,1111,0x00510053,81,1,0x00000000,0,0x00000000,0,1,0,0
2388685000,0x10990,1,1111,0x0058005c,88,1,0x00000000,0,0x00000000,0,1,0,0
2388705000,0x10994,1,1111,0x005b005d,91,1,0x00000000,0,0x00000000,0,1,0,0
2388725000,0x10998,1,1111,0x0064005c,100,1,0x00000000,0,0x00000000,0,1,0,0
2388745000,0x1099c,1,1111,0x0066006b,102,1,0x00000000,0,0x00000000,0,1,0,0
2388765000,0x109a0,1,1111,0x006c0071,108,1,0x00000000,0,0x00000000,0,1,0,0
2388785000,0x109a4,1,1111,0x006d0067,109,1,0x00000000,0,0x00000000,0,1,0,0
2388805000,0x109a8,1,1111,0x00740078,116,1,0x00000000,0,0x00000000,0,1,0,0
2388825000,0x109ac,1,1111,0x00830082,131,1,0x00000000,0,0x00000000,0,1,0,0
2388845000,0x109b0,1,1111,0x00880077,136,1,0x00000000,0,0x00000000,0,1,0,0
2388865000,0x109b4,1,1111,0x008b0083,139,1,0x00000000,0,0x00000000,0,1,0,0
2388885000,0x109b8,1,1111,0x008e008b,142,1,0x00000000,0,0x00000000,0,1,0,0
2388905000,0x109bc,1,1111,0x009a0096,154,1,0x00000000,0,0x00000000,0,1,0,0
2388925000,0x109c0,1,1111,0x00980095,152,1,0x00000000,0,0x00000000,0,1,0,0
2388945000,0x109c4,1,1111,0x009f009a,159,1,0x00000000,0,0x00000000,0,1,0,0
2388965000,0x109c8,1,1111,0x00a400a8,164,1,0x00000000,0,0x00000000,0,1,0,0
2388985000,0x109cc,1,1111,0x00a400a6,164,1,0x00000000,0,0x00000000,0,1,0,0
2389005000,0x109d0,1,1111,0x00a900a9,169,1,0x00000000,0,0x00000000,0,1,0,0
2389025000,0x109d4,1,1111,0x00b900af,185,1,0x00000000,0,0x00000000,0,1,0,0
2389045000,0x109d8,1,1111,0x00b400b9,180,1,0x00000000,0,0x00000000,0,1,0,0
2389065000,0x109dc,1,1111,0x00bf00ba,191,1,0x00000000,0,0x00000000,0,1,0,0
2389085000,0x109e0,1,1111,0x00c500c5,197,1,0x00000000,0,0x00000000,0,1,0,0
2389105000,0x109e4,1,1111,0x00c100c7,193,1,0x00000000,0,0x00000000,0,1,0,0
2389125000,0x109e8,1,1111,0x00ca00cf,202,1,0x00000000,0,0x00000000,0,1,0,0
2389145000,0x109ec,1,1111,0x00d400cf,212,1,0x00000000,0,0x00000000,0,1,0,0
2389165000,0x109f0,1,1111,0x00dc00d3,220,1,0x00000000,0,0x00000000,0,1,0,0
2389185000,0x109f4,1,1111,0x00d200e3,210,1,0x00000000,0,0x00000000,0,1,0,0
2389205000,0x109f8,1,1111,0x00d700df,215,1,0x00000000,0,0x00000000,0,1,0,0
2389225000,0x109fc,1,1111,0x00df00db,223,1,0x00000000,0,0x00000000,0,1,0,0
2389245000,0x10a00,1,1111,0x00e800e9,232,1,0x00000000,0,0x00000000,0,1,0,0
2389265000,0x10a04,1,1111,0x00e900f1,233,1,0x00000000,0,0x00000000,0,1,0,0
2389285000,0x10a08,1,1111,0x00f800eb,248,1,0x00000000,0,0x00000000,0,1,0,0
2389305000,0x10a0c,1,1111,0x00f300ee,243,1,0x00000000,0,0x00000000,0,1,0,0
2389325000,0x10a10,1,1111,0x00fa0105,250,1,0x00000000,0,0x00000000,0,1,0,0
2389345000,0x10a14,1,1111,0x00ff0100,255,1,0x00000000,0,0x00000000,0,1,0,0
2389365000,0x10a18,1,1111,0x00ff0107,255,1,0x00000000,0,0x00000000,0,1,0,0
2389385000,0x10a1c,1,1111,0x00fe0102,254,1,0x00000000,0,0x00000000,0,1,0,0
2389405000,0x10a20,1,1111,0x01080103,264,1,0x00000000,0,0x00000000,0,1,0,0
2389425000,0x10a24,1,1111,0x0107010d,263,1,0x00000000,0,0x00000000,0,1,0,0
2389445000,0x10a28,1,1111,0x010f010d,271,1,0x00000000,0,0x00000000,0,1,0,0
2389465000,0x10a2c,1,1111,0x011a0118,282,1,0x00000000,0,0x00000000,0,1,0,0
2389485000,0x10a30,1,1111,0x011b0117,283,1,0x00000000,0,0x00000000,0,1,0,0
2389505000,0x10a34,1,1111,0x011a0122,282,1,0x00000000,0,0x00000000,0,1,0,0
2389525000,0x10a38,1,1111,0x01170120,279,1,0x00000000,0,0x00000000,0,1,0,0
2389545000,0x10a3c,1,1111,0x01250128,293,1,0x00000000,0,0x00000000,0,1,0,0
2389565000,0x10a40,1,1111,0x012d012a,301,1,0x00000000,0,0x00000000,0,1,0,0
2389585000,0x10a44,1,1111,0x01200124,288,1,0x00000000,0,0x00000000,0,1,0,0
2389605000,0x10a48,1,1111,0x0128012d,296,1,0x00000000,0,0x00000000,0,1,0,0
2389625000,0x10a4c,1,1111,0x01330132,307,1,0x00000000,0,0x00000000,0,1,0,0
2389645000,0x10a50,1,1111,0x01380133,312,1,0x00000000,0,0x00000000,0,1,0,0
2389665000,0x10a54,1,1111,0x01380139,312,1,0x00000000,0,0x00000000,0,1,0,0
2389685000,0x10a58,1,1111,0x0132013c,306,1,0x00000000,0,0x00000000,0,1,0,0
2389705000,0x10a5c,1,1111,0x013b0136,315,1,0x00000000,0,0x00000000,0,1,0,0
2389725000,0x10a60,1,1111,0x01340143,308,1,0x00000000,0,0x00000000,0,1,0,0
2389745000,0x10a64,1,1111,0x0140013a,320,1,0x00000000,0,0x00000000,0,1,0,0
2389765000,0x10a68,1,1111,0x0145013c,325,1,0x00000000,0,0x00000000,0,1,0,0
2389785000,0x10a6c,1,1111,0x0149014a,329,1,0x00000000,0,0x00000000,0,1,0,0
2389805000,0x10a70,1,1111,0x014f014a,335,1,0x00000000,0,0x00000000,0,1,0,0
2389825000,0x10a74,1,1111,0x014e0146,334,1,0x00000000,0,0x00000000,0,1,0,0
2389845000,0x10a78,1,1111,0x01540154,340,1,0x00000000,0,0x00000000,0,1,0,0
2389865000,0x10a7c,1,1111,0x01530159,339,1,0x00000000,0,0x00000000,0,1,0,0
2389885000,0x10a80,1,1111,0x014d014e,333,1,0x00000000,0,0x00000000,0,1,0,0
2389905000,0x10a84,1,1111,0x01580153,344,1,0x00000000,0,0x00000000,0,1,0,0
2389925000,0x10a88,1,1111,0x014f0151,335,1,0x00000000,0,0x00000000,0,1,0,0
2389945000,0x10a8c,1,1111,0x01580161,344,1,0x00000000,0,0x00000000,0,1,0,0
2389965000,0x10a90,1,1111,0x014e015a,334,1,0x00000000,0,0x00000000,0,1,0,0
2389985000,0x10a94,1,1111,0x015d015e,349,1,0x00000000,0,0x00000000,0,1,0,0
2390005000,0x10a98,1,1111,0x0155015f,341,1,0x00000000,0,0x00000000,0,1,0,0
2390025000,0x10a9c,1,1111,0x01690157,361,1,0x00000000,0,0x00000000,0,1,0,0
2390045000,0x10aa0,1,1111,0x015a0164,346,1,0x00000000,0,0x00000000,0,1,0,0
2390065000,0x10aa4,1,1111,0x015d015e,349,1,0x00000000,0,0x00000000,0,1,0,0
2390085000,0x10aa8,1,1111,0x0160015c,352,1,0x00000000,0,0x00000000,0,1,0,0
2390105000,0x10aac,1,1111,0x015e0164,350,1,0x00000000,0,0x00000000,0,1,0,0
2390125000,0x10ab0,1,1111,0x016f015b,367,1,0x00000000,0,0x00000000,0,1,0,0
2390145000,0x10ab4,1,1111,0x016a0161,362,1,0x00000000,0,0x00000000,0,1,0,0
2390165000,0x10ab8,1,1111,0x01640161,356,1,0x00000000,0,0x00000000,0,1,0,0
2390185000,0x10abc,1,1111,0x01690164,361,1,0x00000000,0,0x00000000,0,1,0,0
2390205000,0x10ac0,1,1111,0x01630165,355,1,0x00000000,0,0x00000000,0,1,0,0
2390225000,0x10ac4,1,1111,0x01630166,355,1,0x00000000,0,0x00000000,0,1,0,0
2390245000,0x10ac8,1,1111,0x01690165,361,1,0x00000000,0,0x00000000,0,1,0,0
2390265000,0x10acc,1,1111,0x01600163,352,1,0x00000000,0,0x00000000,0,1,0,0
2390285000,0x10ad0,1,1111,0x016a0162,362,1,0x00000000,0,0x00000000,0,1,0,0
2390305000,0x10ad4,1,1111,0x015f016d,351,1,0x00000000,0,0x00000000,0,1,0,0
2390325000,0x10ad8,1,1111,0x016b0168,363,1,0x00000000,0,0x00000000,0,1,0,0
2390345000,0x10adc,1,1111,0x0166015f,358,1,0x00000000,0,0x00000000,0,1,0,0
2390365000,0x10ae0,1,1111,0x015c0169,348,1,0x00000000,0,0x00000000,0,1,0,0
2390385000,0x10ae4,1,1111,0x01620161,354,1,0x00000000,0,0x00000000,0,1,0,0
2390405000,0x10ae8,1,1111,0x0171016a,369,1,0x00000000,0,0x00000000,0,1,0,0
2390425000,0x10aec,1,1111,0x016d0165,365,1,0x00000000,0,0x00000000,0,1,0,0
2390445000,0x10af0,1,1111,0x01670171,359,1,0x00000000,0,0x00000000,0,1,0,0
2390465000,0x10af4,1,1111,0x015d0167,349,1,0x00000000,0,0x00000000,0,1,0,0
2390485000,0x10af8,1,1111,0x016f016f,367,1,0x00000000,0,0x00000000,0,1,0,0
2390505000,0x10afc,1,1111,0x0169016b,361,1,0x00000000,0,0x00000000,0,1,0,0
2390525000,0x10b00,1,1111,0x016b0163,363,1,0x00000000,0,0x00000000,0,1,0,0
2390545000,0x10b04,1,1111,0x015c016b,348,1,0x00000000,0,0x00000000,0,1,0,0
2390565000,0x10b08,1,1111,0x01610162,353,1,0x00000000,0,0x00000000,0,1,0,0
2390585000,0x10b0c,1,1111,0x01660160,358,1,0x00000000,0,0x00000000,0,1,0,0
2390605000,0x10b10,1,1111,0x015e0165,350,1,0x00000000,0,0x00000000,0,1,0,0
2390625000,0x10b14,1,1111,0x0162015c,354,1,0x00000000,0,0x00000000,0,1,0,0
2390645000,0x10b18,1,1111,0x01600159,352,1,0x00000000,0,0x00000000,0,1,0,0
2390665000,0x10b1c,1,1111,0x0161015e,353,1,0x00000000,0,0x00000000,0,1,0,0
2390685000,0x10b20,1,1111,0x015b015c,347,1,0x00000000,0,0x00000000,0,1,0,0
2390705000,0x10b24,1,1111,0x0153014b,339,1,0x00000000,0,0x00000000,0,1,0,0
2390725000,0x10b28,1,1111,0x014e0150,334,1,0x00000000,0,0x00000000,0,1,0,0
2390745000,0x10b2c,1,1111,0x01580159,344,1,0x00000000,0,0x00000000,0,1,0,0
2390765000,0x10b30,1,1111,0x015a014b,346,1,0x00000000,0,0x00000000,0,1,0,0
2390785000,0x10b34,1,1111,0x01520153,338,1,0x00000000,0,0x00000000,0,1,0,0
2390805000,0x10b38,1,1111,0x014d014a,333,1,0x00000000,0,0x00000000,0,1,0,0
2390825000,0x10b3c,1,1111,0x014e0149,334,1,0x00000000,0,0x00000000,0,1,0,0
2390845000,0x10b40,1,1111,0x014a014f,330,1,0x00000000,0,0x00000000,0,1,0,0
2390865000,0x10b44,1,1111,0x0148014a,328,1,0x00000000,0,0x00000000,0,1,0,0
2390885000,0x10b48,1,1111,0x0147014c,327,1,0x00000000,0,0x00000000,0,1,0,0
2390905000,0x10b4c,1,1111,0x014e0148,334,1,0x00000000,0,0x00000000,0,1,0,0
2390925000,0x10b50,1,1111,0x014a0148,330,1,0x00000000,0,0x00000000,0,1,0,0
2390945000,0x10b54,1,1111,0x01430147,323,1,0x00000000,0,0x00000000,0,1,0,0
2390965000,0x10b58,1,1111,0x013e0148,318,1,0x00000000,0,0x00000000,0,1,0,0
2390985000,0x10b5c,1,1111,0x0139013a,313,1,0x00000000,0,0x00000000,0,1,0,0
2391005000,0x10b60,1,1111,0x012f012c,303,1,0x00000000,0,0x00000000,0,1,0,0
2391025000,0x10b64,1,1111,0x0135013b,309,1,0x00000000,0,0x00000000,0,1,0,0
2391045000,0x10b68,1,1111,0x01320136,306,1,0x00000000,0,0x00000000,0,1,0,0
2391065000,0x10b6c,1,1111,0x012e0133,302,1,0x00000000,0,0x00000000,0,1,0,0
2391085000,0x10b70,1,1111,0x0123012c,291,1,0x00000000,0,0x00000000,0,1,0,0
2391105000,0x10b74,1,1111,0x01350133,309,1,0x00000000,0,0x00000000,0,1,0,0
2391125000,0x10b78,1,1111,0x01250128,293,1,0x00000000,0,0x00000000,0,1,0,0
2391145000,0x10b7c,1,1111,0x011b012d,283,1,0x00000000,0,0x00000000,0,1,0,0
2391165000,0x10b80,1,1111,0x011f0123,287,1,0x00000000,0,0x00000000,0,1,0,0
2391185000,0x10b84,1,1111,0x011a011f,282,1,0x00000000,0,0x00000000,0,1,0,0
2391205000,0x10b88,1,1111,0x0115011a,277,1,0x00000000,0,0x00000000,0,1,0,0
2391225000,0x10b8c,1,1111,0x0118011d,280,1,0x00000000,0,0x00000000,0,1,0,0
2391245000,0x10b90,1,1111,0x011a0113,282,1,0x00000000,0,0x00000000,0,1,0,0
2391265000,0x10b94,1,1111,0x01130110,275,1,0x00000000,0,0x00000000,0,1,0,0
2391285000,0x10b98,1,1111,0x010a0112,266,1,0x00000000,0,0x00000000,0,1,0,0
2391305000,0x10b9c,1,1111,0x0113010b,275,1,0x00000000,0,0x00000000,0,1,0,0
2391325000,0x10ba0,1,1111,0x010e010e,270,1,0x00000000,0,0x00000000,0,1,0,0
2391345000,0x10ba4,1,1111,0x0101010b,257,1,0x00000000,0,0x00000000,0,1,0,0
2391365000,0x10ba8,1,1111,0x00fe0100,254,1,0x00000000,0,0x00000000,0,1,0,0
2391385000,0x10bac,1,1111,0x010500f7,261,1,0x00000000,0,0x00000000,0,1,0,0
2391405000,0x10bb0,1,1111,0x00fa00fd,250,1,0x00000000,0,0x00000000,0,1,0,0
2391425000,0x10bb4,1,1111,0x00f500fe,245,1,0x00000000,0,0x00000000,0,1,0,0
2391445000,0x10bb8,1,1111,0x00f400fb,244,1,0x00000000,0,0x00000000,0,1,0,0
2391465000,0x10bbc,1,1111,0x00f700ed,247,1,0x00000000,0,0x00000000,0,1,0,0
2391485000,0x10bc0,1,1111,0x00f500f0,245,1,0x00000000,0,0x00000000,0,1,0,0
2391505000,0x10bc4,1,1111,0x00e400f0,228,1,0x00000000,0,0x00000000,0,1,0,0
2391525000,0x10bc8,1,1111,0x00e100e9,225,1,0x00000000,0,0x00000000,0,1,0,0
2391545000,0x10bcc,1,1111,0x00df00e7,223,1,0x00000000,0,0x00000000,0,1,0,0
2391565000,0x10bd0,1,1111,0x00de00e1,222,1,0x00000000,0,0x00000000,0,1,0,0
2391585000,0x10bd4,1,1111,0x00d500db,213,1,0x00000000,0,0x00000000,0,1,0,0
2391605000,0x10bd8,1,1111,0x00d800d2,216,1,0x00000000,0,0x00000000,0,1,0,0
2391625000,0x10bdc,1,1111,0x00ce00d4,206,1,0x00000000,0,0x00000000,0,1,0,0
2391645000,0x10be0,1,1111,0x00cf00cc,207,1,0x00000000,0,0x00000000,0,1,0,0
2391665000,0x10be4,1,1111,0x00cd00c4,205,1,0x00000000,0,0x00000000,0,1,0,0
2391685000,0x10be8,1,1111,0x00d000bf,208,1,0x00000000,0,0x00000000,0,1,0,0
2391705000,0x10bec,1,1111,0x00ca00c6,202,1,0x00000000,0,0x00000000,0,1,0,0
2391725000,0x10bf0,1,1111,0x00c500c2,197,1,0x00000000,0,0x00000000,0,1,0,0
2391745000,0x10bf4,1,1111,0x00bd00be,189,1,0x00000000,0,0x00000000,0,1,0,0
2391765000,0x10bf8,1,1111,0x00bb00b9,187,1,0x00000000,0,0x00000000,0,1,0,0
2391785000,0x10bfc,1,1111,0x00b100b1,177,1,0x00000000,0,0x00000000,0,1,0,0
