time_ps,write_index,bram_addr,bram_en,bram_we,bram_wrdata,writer_busy,vpp_done,mean_square_done,wave_done,error,vpp_data,vpp_valid,mean_square_data,mean_square_valid
3047385000,16632,0x103e8,1,1111,0xffb8ffb8,1,0,0,0,0,0x00000000,0,0x00000000,0
3047445000,16633,0x103ec,1,1111,0xffb8ffb8,1,0,0,0,0,0x00000000,0,0x00000000,0
3047505000,16634,0x103f0,1,1111,0xffb8ffb8,1,0,0,0,0,0x00000000,0,0x00000000,0
3047565000,16635,0x103f4,1,1111,0xffb8ffb8,1,0,0,0,0,0x00000000,0,0x00000000,0
3047625000,16636,0x103f8,1,1111,0xffb9ffb8,1,0,0,0,0,0x00000000,0,0x00000000,0
3047685000,16637,0x103fc,1,1111,0xffb9ffb9,1,0,0,0,0,0x00000000,0,0x00000000,0
3047745000,16638,0x10400,1,1111,0xffb9ffb9,1,0,0,0,0,0x00000000,0,0x00000000,0
3047805000,16639,0x10404,1,1111,0xffb9ffb9,1,0,0,0,0,0x00000000,0,0x00000000,0
3047865000,16640,0x10408,1,1111,0xffb9ffb9,1,0,0,0,0,0x00000000,0,0x00000000,0
3047925000,16641,0x1040c,1,1111,0xffbaffba,1,0,0,0,0,0x00000000,0,0x00000000,0
3047985000,16642,0x10410,1,1111,0xffbaffba,1,0,0,0,0,0x00000000,0,0x00000000,0
3048045000,16643,0x10414,1,1111,0xffbbffbb,1,0,0,0,0,0x00000000,0,0x00000000,0
3048105000,16644,0x10418,1,1111,0xffbcffbb,1,0,0,0,0,0x00000000,0,0x00000000,0
3048165000,16645,0x1041c,1,1111,0xffbdffbc,1,0,0,0,0,0x00000000,0,0x00000000,0
3048225000,16646,0x10420,1,1111,0xffbeffbd,1,0,0,0,0,0x00000000,0,0x00000000,0
3048285000,16647,0x10424,1,1111,0xffbfffbe,1,0,0,0,0,0x00000000,0,0x00000000,0
3048345000,16648,0x10428,1,1111,0xffc0ffc0,1,0,0,0,0,0x00000000,0,0x00000000,0
3048405000,16649,0x1042c,1,1111,0xffc2ffc1,1,0,0,0,0,0x00000000,0,0x00000000,0
3048465000,16650,0x10430,1,1111,0xffc3ffc2,1,0,0,0,0,0x00000000,0,0x00000000,0
3048525000,16651,0x10434,1,1111,0xffc4ffc4,1,0,0,0,0,0x00000000,0,0x00000000,0
3048585000,16652,0x10438,1,1111,0xffc6ffc5,1,0,0,0,0,0x00000000,0,0x00000000,0
3048645000,16653,0x1043c,1,1111,0xffc7ffc7,1,0,0,0,0,0x00000000,0,0x00000000,0
3048705000,16654,0x10440,1,1111,0xffc9ffc8,1,0,0,0,0,0x00000000,0,0x00000000,0
3048765000,16655,0x10444,1,1111,0xffcbffca,1,0,0,0,0,0x00000000,0,0x00000000,0
3048825000,16656,0x10448,1,1111,0xffccffcc,1,0,0,0,0,0x00000000,0,0x00000000,0
3048885000,16657,0x1044c,1,1111,0xffceffcd,1,0,0,0,0,0x00000000,0,0x00000000,0
3048945000,16658,0x10450,1,1111,0xffd0ffcf,1,0,0,0,0,0x00000000,0,0x00000000,0
3049005000,16659,0x10454,1,1111,0xffd2ffd1,1,0,0,0,0,0x00000000,0,0x00000000,0
3049065000,16660,0x10458,1,1111,0xffd3ffd2,1,0,0,0,0,0x00000000,0,0x00000000,0
3049125000,16661,0x1045c,1,1111,0xffd5ffd4,1,0,0,0,0,0x00000000,0,0x00000000,0
3049185000,16662,0x10460,1,1111,0xffd7ffd6,1,0,0,0,0,0x00000000,0,0x00000000,0
3049245000,16663,0x10464,1,1111,0xffd8ffd8,1,0,0,0,0,0x00000000,0,0x00000000,0
3049305000,16664,0x10468,1,1111,0xffdaffd9,1,0,0,0,0,0x00000000,0,0x00000000,0
3049365000,16665,0x1046c,1,1111,0xffdcffdb,1,0,0,0,0,0x00000000,0,0x00000000,0
3049425000,16666,0x10470,1,1111,0xffddffdd,1,0,0,0,0,0x00000000,0,0x00000000,0
3049485000,16667,0x10474,1,1111,0xffdfffde,1,0,0,0,0,0x00000000,0,0x00000000,0
3049545000,16668,0x10478,1,1111,0xffe1ffe0,1,0,0,0,0,0x00000000,0,0x00000000,0
3049605000,16669,0x1047c,1,1111,0xffe2ffe2,1,0,0,0,0,0x00000000,0,0x00000000,0
3049665000,16670,0x10480,1,1111,0xffe4ffe3,1,0,0,0,0,0x00000000,0,0x00000000,0
3049725000,16671,0x10484,1,1111,0xffe6ffe5,1,0,0,0,0,0x00000000,0,0x00000000,0
3049785000,16672,0x10488,1,1111,0xffe7ffe6,1,0,0,0,0,0x00000000,0,0x00000000,0
3049845000,16673,0x1048c,1,1111,0xffe9ffe8,1,0,0,0,0,0x00000000,0,0x00000000,0
3049905000,16674,0x10490,1,1111,0xffeaffea,1,0,0,0,0,0x00000000,0,0x00000000,0
3049965000,16675,0x10494,1,1111,0xffecffeb,1,0,0,0,0,0x00000000,0,0x00000000,0
3050025000,16676,0x10498,1,1111,0xffeeffed,1,0,0,0,0,0x00000000,0,0x00000000,0
3050085000,16677,0x1049c,1,1111,0xfff0ffef,1,0,0,0,0,0x00000000,0,0x00000000,0
3050145000,16678,0x104a0,1,1111,0xfff1fff0,1,0,0,0,0,0x00000000,0,0x00000000,0
3050205000,16679,0x104a4,1,1111,0xfff3fff2,1,0,0,0,0,0x00000000,0,0x00000000,0
3050265000,16680,0x104a8,1,1111,0xfff5fff4,1,0,0,0,0,0x00000000,0,0x00000000,0
3050325000,16681,0x104ac,1,1111,0xfff7fff6,1,0,0,0,0,0x00000000,0,0x00000000,0
3050385000,16682,0x104b0,1,1111,0xfff9fff8,1,0,0,0,0,0x00000000,0,0x00000000,0
3050445000,16683,0x104b4,1,1111,0xfffafffa,1,0,0,0,0,0x00000000,0,0x00000000,0
3050505000,16684,0x104b8,1,1111,0xfffcfffb,1,0,0,0,0,0x00000000,0,0x00000000,0
3050565000,16685,0x104bc,1,1111,0xfffefffd,1,0,0,0,0,0x00000000,0,0x00000000,0
3050625000,16686,0x104c0,1,1111,0x0000ffff,1,0,0,0,0,0x00000000,0,0x00000000,0
3050685000,16687,0x104c4,1,1111,0x00020001,1,0,0,0,0,0x00000000,0,0x00000000,0
3050745000,16688,0x104c8,1,1111,0x00040003,1,0,0,0,0,0x00000000,0,0x00000000,0
3050805000,16689,0x104cc,1,1111,0x00060005,1,0,0,0,0,0x00000000,0,0x00000000,0
3050865000,16690,0x104d0,1,1111,0x00080007,1,0,0,0,0,0x00000000,0,0x00000000,0
3050925000,16691,0x104d4,1,1111,0x000a0009,1,0,0,0,0,0x00000000,0,0x00000000,0
3050985000,16692,0x104d8,1,1111,0x000c000b,1,0,0,0,0,0x00000000,0,0x00000000,0
3051045000,16693,0x104dc,1,1111,0x000e000d,1,0,0,0,0,0x00000000,0,0x00000000,0
3051105000,16694,0x104e0,1,1111,0x0010000f,1,0,0,0,0,0x00000000,0,0x00000000,0
3051165000,16695,0x104e4,1,1111,0x00120011,1,0,0,0,0,0x00000000,0,0x00000000,0
3051225000,16696,0x104e8,1,1111,0x00140014,1,0,0,0,0,0x00000000,0,0x00000000,0
3051285000,16697,0x104ec,1,1111,0x00170015,1,0,0,0,0,0x00000000,0,0x00000000,0
3051345000,16698,0x104f0,1,1111,0x00180017,1,0,0,0,0,0x00000000,0,0x00000000,0
3051405000,16699,0x104f4,1,1111,0x001a0019,1,0,0,0,0,0x00000000,0,0x00000000,0
3051465000,16700,0x104f8,1,1111,0x001c001b,1,0,0,0,0,0x00000000,0,0x00000000,0
3051525000,16701,0x104fc,1,1111,0x001e001d,1,0,0,0,0,0x00000000,0,0x00000000,0
3051585000,16702,0x10500,1,1111,0x0020001f,1,0,0,0,0,0x00000000,0,0x00000000,0
3051645000,16703,0x10504,1,1111,0x00210021,1,0,0,0,0,0x00000000,0,0x00000000,0
3051705000,16704,0x10508,1,1111,0x00230022,1,0,0,0,0,0x00000000,0,0x00000000,0
3051765000,16705,0x1050c,1,1111,0x00250024,1,0,0,0,0,0x00000000,0,0x00000000,0
3051825000,16706,0x10510,1,1111,0x00270026,1,0,0,0,0,0x00000000,0,0x00000000,0
3051885000,16707,0x10514,1,1111,0x00280027,1,0,0,0,0,0x00000000,0,0x00000000,0
3051945000,16708,0x10518,1,1111,0x002a0029,1,0,0,0,0,0x00000000,0,0x00000000,0
3052005000,16709,0x1051c,1,1111,0x002b002b,1,0,0,0,0,0x00000000,0,0x00000000,0
3052065000,16710,0x10520,1,1111,0x002d002c,1,0,0,0,0,0x00000000,0,0x00000000,0
3052125000,16711,0x10524,1,1111,0x002f002e,1,0,0,0,0,0x00000000,0,0x00000000,0
3052185000,16712,0x10528,1,1111,0x0030002f,1,0,0,0,0,0x00000000,0,0x00000000,0
3052245000,16713,0x1052c,1,1111,0x00320031,1,0,0,0,0,0x00000000,0,0x00000000,0
3052305000,16714,0x10530,1,1111,0x00330032,1,0,0,0,0,0x00000000,0,0x00000000,0
3052365000,16715,0x10534,1,1111,0x00350034,1,0,0,0,0,0x00000000,0,0x00000000,0
3052425000,16716,0x10538,1,1111,0x00360035,1,0,0,0,0,0x00000000,0,0x00000000,0
3052485000,16717,0x1053c,1,1111,0x00370037,1,0,0,0,0,0x00000000,0,0x00000000,0
3052545000,16718,0x10540,1,1111,0x00380038,1,0,0,0,0,0x00000000,0,0x00000000,0
3052605000,16719,0x10544,1,1111,0x003a0039,1,0,0,0,0,0x00000000,0,0x00000000,0
3052665000,16720,0x10548,1,1111,0x003b003a,1,0,0,0,0,0x00000000,0,0x00000000,0
3052725000,16721,0x1054c,1,1111,0x003c003b,1,0,0,0,0,0x00000000,0,0x00000000,0
3052785000,16722,0x10550,1,1111,0x003d003c,1,0,0,0,0,0x00000000,0,0x00000000,0
3052845000,16723,0x10554,1,1111,0x003e003d,1,0,0,0,0,0x00000000,0,0x00000000,0
3052905000,16724,0x10558,1,1111,0x003f003e,1,0,0,0,0,0x00000000,0,0x00000000,0
3052965000,16725,0x1055c,1,1111,0x0040003f,1,0,0,0,0,0x00000000,0,0x00000000,0
3053025000,16726,0x10560,1,1111,0x00410040,1,0,0,0,0,0x00000000,0,0x00000000,0
3053085000,16727,0x10564,1,1111,0x00410041,1,0,0,0,0,0x00000000,0,0x00000000,0
3053145000,16728,0x10568,1,1111,0x00420042,1,0,0,0,0,0x00000000,0,0x00000000,0
3053205000,16729,0x1056c,1,1111,0x00430043,1,0,0,0,0,0x00000000,0,0x00000000,0
3053265000,16730,0x10570,1,1111,0x00440044,1,0,0,0,0,0x00000000,0,0x00000000,0
3053325000,16731,0x10574,1,1111,0x00450045,1,0,0,0,0,0x00000000,0,0x00000000,0
3053385000,16732,0x10578,1,1111,0x00450045,1,0,0,0,0,0x00000000,0,0x00000000,0
3053445000,16733,0x1057c,1,1111,0x00460046,1,0,0,0,0,0x00000000,0,0x00000000,0
3053505000,16734,0x10580,1,1111,0x00470047,1,0,0,0,0,0x00000000,0,0x00000000,0
3053565000,16735,0x10584,1,1111,0x00480047,1,0,0,0,0,0x00000000,0,0x00000000,0
3053625000,16736,0x10588,1,1111,0x00480048,1,0,0,0,0,0x00000000,0,0x00000000,0
3053685000,16737,0x1058c,1,1111,0x00490048,1,0,0,0,0,0x00000000,0,0x00000000,0
3053745000,16738,0x10590,1,1111,0x00490049,1,0,0,0,0,0x00000000,0,0x00000000,0
3053805000,16739,0x10594,1,1111,0x00490049,1,0,0,0,0,0x00000000,0,0x00000000,0
3053865000,16740,0x10598,1,1111,0x00490049,1,0,0,0,0,0x00000000,0,0x00000000,0
3053925000,16741,0x1059c,1,1111,0x00490049,1,0,0,0,0,0x00000000,0,0x00000000,0
3053985000,16742,0x105a0,1,1111,0x004a004a,1,0,0,0,0,0x00000000,0,0x00000000,0
3054045000,16743,0x105a4,1,1111,0x004a0049,1,0,0,0,0,0x00000000,0,0x00000000,0
3054105000,16744,0x105a8,1,1111,0x0049004a,1,0,0,0,0,0x00000000,0,0x00000000,0
3054165000,16745,0x105ac,1,1111,0x004a004a,1,0,0,0,0,0x00000000,0,0x00000000,0
3054225000,16746,0x105b0,1,1111,0x004a004a,1,0,0,0,0,0x00000000,0,0x00000000,0
3054285000,16747,0x105b4,1,1111,0x004a004a,1,0,0,0,0,0x00000000,0,0x00000000,0
3054345000,16748,0x105b8,1,1111,0x00490049,1,0,0,0,0,0x00000000,0,0x00000000,0
3054405000,16749,0x105bc,1,1111,0x00490049,1,0,0,0,0,0x00000000,0,0x00000000,0
3054465000,16750,0x105c0,1,1111,0x00490049,1,0,0,0,0,0x00000000,0,0x00000000,0
3054525000,16751,0x105c4,1,1111,0x00490049,1,0,0,0,0,0x00000000,0,0x00000000,0
3054585000,16752,0x105c8,1,1111,0x00480048,1,0,0,0,0,0x00000000,0,0x00000000,0
3054645000,16753,0x105cc,1,1111,0x00480048,1,0,0,0,0,0x00000000,0,0x00000000,0
3054705000,16754,0x105d0,1,1111,0x00470048,1,0,0,0,0,0x00000000,0,0x00000000,0
3054765000,16755,0x105d4,1,1111,0x00470047,1,0,0,0,0,0x00000000,0,0x00000000,0
3054825000,16756,0x105d8,1,1111,0x00460047,1,0,0,0,0,0x00000000,0,0x00000000,0
3054885000,16757,0x105dc,1,1111,0x00460046,1,0,0,0,0,0x00000000,0,0x00000000,0
3054945000,16758,0x105e0,1,1111,0x00450045,1,0,0,0,0,0x00000000,0,0x00000000,0
3055005000,16759,0x105e4,1,1111,0x00440044,1,0,0,0,0,0x00000000,0,0x00000000,0
3055065000,16760,0x105e8,1,1111,0x00430043,1,0,0,0,0,0x00000000,0,0x00000000,0
3055125000,16761,0x105ec,1,1111,0x00420043,1,0,0,0,0,0x00000000,0,0x00000000,0
3055185000,16762,0x105f0,1,1111,0x00410042,1,0,0,0,0,0x00000000,0,0x00000000,0
3055245000,16763,0x105f4,1,1111,0x00400041,1,0,0,0,0,0x00000000,0,0x00000000,0
3055305000,16764,0x105f8,1,1111,0x003f003f,1,0,0,0,0,0x00000000,0,0x00000000,0
3055365000,16765,0x105fc,1,1111,0x003e003e,1,0,0,0,0,0x00000000,0,0x00000000,0
3055425000,16766,0x10600,1,1111,0x003d003d,1,0,0,0,0,0x00000000,0,0x00000000,0
3055485000,16767,0x10604,1,1111,0x003b003c,1,0,0,0,0,0x00000000,0,0x00000000,0
3055545000,16768,0x10608,1,1111,0x003a003a,1,0,0,0,0,0x00000000,0,0x00000000,0
3055605000,16769,0x1060c,1,1111,0x00380039,1,0,0,0,0,0x00000000,0,0x00000000,0
3055665000,16770,0x10610,1,1111,0x00370037,1,0,0,0,0,0x00000000,0,0x00000000,0
3055725000,16771,0x10614,1,1111,0x00350036,1,0,0,0,0,0x00000000,0,0x00000000,0
3055785000,16772,0x10618,1,1111,0x00330034,1,0,0,0,0,0x00000000,0,0x00000000,0
3055845000,16773,0x1061c,1,1111,0x00310032,1,0,0,0,0,0x00000000,0,0x00000000,0
3055905000,16774,0x10620,1,1111,0x002f0030,1,0,0,0,0,0x00000000,0,0x00000000,0
3055965000,16775,0x10624,1,1111,0x002d002e,1,0,0,0,0,0x00000000,0,0x00000000,0
3056025000,16776,0x10628,1,1111,0x002b002c,1,0,0,0,0,0x00000000,0,0x00000000,0
3056085000,16777,0x1062c,1,1111,0x0028002a,1,0,0,0,0,0x00000000,0,0x00000000,0
3056145000,16778,0x10630,1,1111,0x00260027,1,0,0,0,0,0x00000000,0,0x00000000,0
3056205000,16779,0x10634,1,1111,0x00240025,1,0,0,0,0,0x00000000,0,0x00000000,0
3056265000,16780,0x10638,1,1111,0x00220023,1,0,0,0,0,0x00000000,0,0x00000000,0
3056325000,16781,0x1063c,1,1111,0x00200021,1,0,0,0,0,0x00000000,0,0x00000000,0
3056385000,16782,0x10640,1,1111,0x001d001e,1,0,0,0,0,0x00000000,0,0x00000000,0
3056445000,16783,0x10644,1,1111,0x001b001c,1,0,0,0,0,0x00000000,0,0x00000000,0
3056505000,16784,0x10648,1,1111,0x0019001a,1,0,0,0,0,0x00000000,0,0x00000000,0
3056565000,16785,0x1064c,1,1111,0x00170018,1,0,0,0,0,0x00000000,0,0x00000000,0
3056625000,16786,0x10650,1,1111,0x00150016,1,0,0,0,0,0x00000000,0,0x00000000,0
3056685000,16787,0x10654,1,1111,0x00120013,1,0,0,0,0,0x00000000,0,0x00000000,0
3056745000,16788,0x10658,1,1111,0x00100011,1,0,0,0,0,0x00000000,0,0x00000000,0
3056805000,16789,0x1065c,1,1111,0x000d000f,1,0,0,0,0,0x00000000,0,0x00000000,0
3056865000,16790,0x10660,1,1111,0x000b000c,1,0,0,0,0,0x00000000,0,0x00000000,0
3056925000,16791,0x10664,1,1111,0x00080009,1,0,0,0,0,0x00000000,0,0x00000000,0
3056985000,16792,0x10668,1,1111,0x00050007,1,0,0,0,0,0x00000000,0,0x00000000,0
3057045000,16793,0x1066c,1,1111,0x00030004,1,0,0,0,0,0x00000000,0,0x00000000,0
3057105000,16794,0x10670,1,1111,0x00000001,1,0,0,0,0,0x00000000,0,0x00000000,0
3057165000,16795,0x10674,1,1111,0xfffcfffe,1,0,0,0,0,0x00000000,0,0x00000000,0
3057225000,16796,0x10678,1,1111,0xfff9fffb,1,0,0,0,0,0x00000000,0,0x00000000,0
3057285000,16797,0x1067c,1,1111,0xfff6fff8,1,0,0,0,0,0x00000000,0,0x00000000,0
3057345000,16798,0x10680,1,1111,0xfff3fff5,1,0,0,0,0,0x00000000,0,0x00000000,0
3057405000,16799,0x10684,1,1111,0xfff0fff1,1,0,0,0,0,0x00000000,0,0x00000000,0
3057465000,16800,0x10688,1,1111,0xffedffee,1,0,0,0,0,0x00000000,0,0x00000000,0
3057525000,16801,0x1068c,1,1111,0xffe9ffeb,1,0,0,0,0,0x00000000,0,0x00000000,0
3057585000,16802,0x10690,1,1111,0xffe6ffe8,1,0,0,0,0,0x00000000,0,0x00000000,0
3057645000,16803,0x10694,1,1111,0xffe3ffe4,1,0,0,0,0,0x00000000,0,0x00000000,0
3057705000,16804,0x10698,1,1111,0xffdfffe1,1,0,0,0,0,0x00000000,0,0x00000000,0
3057765000,16805,0x1069c,1,1111,0xffdcffde,1,0,0,0,0,0x00000000,0,0x00000000,0
3057825000,16806,0x106a0,1,1111,0xffd8ffda,1,0,0,0,0,0x00000000,0,0x00000000,0
3057885000,16807,0x106a4,1,1111,0xffd5ffd7,1,0,0,0,0,0x00000000,0,0x00000000,0
3057945000,16808,0x106a8,1,1111,0xffd2ffd3,1,0,0,0,0,0x00000000,0,0x00000000,0
3058005000,16809,0x106ac,1,1111,0xffceffd0,1,0,0,0,0,0x00000000,0,0x00000000,0
3058065000,16810,0x106b0,1,1111,0xffcbffcc,1,0,0,0,0,0x00000000,0,0x00000000,0
3058125000,16811,0x106b4,1,1111,0xffc7ffc9,1,0,0,0,0,0x00000000,0,0x00000000,0
3058185000,16812,0x106b8,1,1111,0xffc3ffc5,1,0,0,0,0,0x00000000,0,0x00000000,0
3058245000,16813,0x106bc,1,1111,0xffc0ffc2,1,0,0,0,0,0x00000000,0,0x00000000,0
3058305000,16814,0x106c0,1,1111,0xffbcffbe,1,0,0,0,0,0x00000000,0,0x00000000,0
3058365000,16815,0x106c4,1,1111,0xffb8ffba,1,0,0,0,0,0x00000000,0,0x00000000,0
3058425000,16816,0x106c8,1,1111,0xffb4ffb6,1,0,0,0,0,0x00000000,0,0x00000000,0
3058485000,16817,0x106cc,1,1111,0xffb0ffb2,1,0,0,0,0,0x00000000,0,0x00000000,0
3058545000,16818,0x106d0,1,1111,0xffacffae,1,0,0,0,0,0x00000000,0,0x00000000,0
3058605000,16819,0x106d4,1,1111,0xffa9ffaa,1,0,0,0,0,0x00000000,0,0x00000000,0
3058665000,16820,0x106d8,1,1111,0xffa4ffa6,1,0,0,0,0,0x00000000,0,0x00000000,0
3058725000,16821,0x106dc,1,1111,0xffa0ffa2,1,0,0,0,0,0x00000000,0,0x00000000,0
3058785000,16822,0x106e0,1,1111,0xff9cff9e,1,0,0,0,0,0x00000000,0,0x00000000,0
3058845000,16823,0x106e4,1,1111,0xff98ff9a,1,0,0,0,0,0x00000000,0,0x00000000,0
3058905000,16824,0x106e8,1,1111,0xff94ff96,1,0,0,0,0,0x00000000,0,0x00000000,0
3058965000,16825,0x106ec,1,1111,0xff90ff93,1,0,0,0,0,0x00000000,0,0x00000000,0
3059025000,16826,0x106f0,1,1111,0xff8cff8e,1,0,0,0,0,0x00000000,0,0x00000000,0
3059085000,16827,0x106f4,1,1111,0xff88ff8b,1,0,0,0,0,0x00000000,0,0x00000000,0
3059145000,16828,0x106f8,1,1111,0xff85ff87,1,0,0,0,0,0x00000000,0,0x00000000,0
3059205000,16829,0x106fc,1,1111,0xff81ff83,1,0,0,0,0,0x00000000,0,0x00000000,0
3059265000,16830,0x10700,1,1111,0xff7dff7f,1,0,0,0,0,0x00000000,0,0x00000000,0
3059325000,16831,0x10704,1,1111,0xff79ff7b,1,0,0,0,0,0x00000000,0,0x00000000,0
3059385000,16832,0x10708,1,1111,0xff75ff77,1,0,0,0,0,0x00000000,0,0x00000000,0
3059445000,16833,0x1070c,1,1111,0xff71ff73,1,0,0,0,0,0x00000000,0,0x00000000,0
3059505000,16834,0x10710,1,1111,0xff6dff6f,1,0,0,0,0,0x00000000,0,0x00000000,0
3059565000,16835,0x10714,1,1111,0xff69ff6b,1,0,0,0,0,0x00000000,0,0x00000000,0
3059625000,16836,0x10718,1,1111,0xff65ff67,1,0,0,0,0,0x00000000,0,0x00000000,0
3059685000,16837,0x1071c,1,1111,0xff61ff63,1,0,0,0,0,0x00000000,0,0x00000000,0
3059745000,16838,0x10720,1,1111,0xff5dff5f,1,0,0,0,0,0x00000000,0,0x00000000,0
3059805000,16839,0x10724,1,1111,0xff59ff5b,1,0,0,0,0,0x00000000,0,0x00000000,0
3059865000,16840,0x10728,1,1111,0xff54ff57,1,0,0,0,0,0x00000000,0,0x00000000,0
3059925000,16841,0x1072c,1,1111,0xff50ff52,1,0,0,0,0,0x00000000,0,0x00000000,0
3059985000,16842,0x10730,1,1111,0xff4cff4e,1,0,0,0,0,0x00000000,0,0x00000000,0
3060045000,16843,0x10734,1,1111,0xff47ff4a,1,0,0,0,0,0x00000000,0,0x00000000,0
3060105000,16844,0x10738,1,1111,0xff43ff45,1,0,0,0,0,0x00000000,0,0x00000000,0
3060165000,16845,0x1073c,1,1111,0xff3fff41,1,0,0,0,0,0x00000000,0,0x00000000,0
3060225000,16846,0x10740,1,1111,0xff3bff3d,1,0,0,0,0,0x00000000,0,0x00000000,0
3060285000,16847,0x10744,1,1111,0xff37ff39,1,0,0,0,0,0x00000000,0,0x00000000,0
3060345000,16848,0x10748,1,1111,0xff32ff34,1,0,0,0,0,0x00000000,0,0x00000000,0
3060405000,16849,0x1074c,1,1111,0xff2eff30,1,0,0,0,0,0x00000000,0,0x00000000,0
3060465000,16850,0x10750,1,1111,0xff2bff2c,1,0,0,0,0,0x00000000,0,0x00000000,0
3060525000,16851,0x10754,1,1111,0xff27ff28,1,0,0,0,0,0x00000000,0,0x00000000,0
3060585000,16852,0x10758,1,1111,0xff23ff25,1,0,0,0,0,0x00000000,0,0x00000000,0
3060645000,16853,0x1075c,1,1111,0xff1fff21,1,0,0,0,0,0x00000000,0,0x00000000,0
3060705000,16854,0x10760,1,1111,0xff1cff1d,1,0,0,0,0,0x00000000,0,0x00000000,0
3060765000,16855,0x10764,1,1111,0xff18ff1a,1,0,0,0,0,0x00000000,0,0x00000000,0
3060825000,16856,0x10768,1,1111,0xff15ff16,1,0,0,0,0,0x00000000,0,0x00000000,0
3060885000,16857,0x1076c,1,1111,0xff11ff13,1,0,0,0,0,0x00000000,0,0x00000000,0
3060945000,16858,0x10770,1,1111,0xff0eff0f,1,0,0,0,0,0x00000000,0,0x00000000,0
3061005000,16859,0x10774,1,1111,0xff0aff0c,1,0,0,0,0,0x00000000,0,0x00000000,0
3061065000,16860,0x10778,1,1111,0xff07ff09,1,0,0,0,0,0x00000000,0,0x00000000,0
3061125000,16861,0x1077c,1,1111,0xff04ff05,1,0,0,0,0,0x00000000,0,0x00000000,0
3061185000,16862,0x10780,1,1111,0xff01ff02,1,0,0,0,0,0x00000000,0,0x00000000,0
3061245000,16863,0x10784,1,1111,0xfefdfeff,1,0,0,0,0,0x00000000,0,0x00000000,0
3061305000,16864,0x10788,1,1111,0xfefafefb,1,0,0,0,0,0x00000000,0,0x00000000,0
3061365000,16865,0x1078c,1,1111,0xfef7fef8,1,0,0,0,0,0x00000000,0,0x00000000,0
3061425000,16866,0x10790,1,1111,0xfef3fef5,1,0,0,0,0,0x00000000,0,0x00000000,0
3061485000,16867,0x10794,1,1111,0xfef0fef2,1,0,0,0,0,0x00000000,0,0x00000000,0
3061545000,16868,0x10798,1,1111,0xfeedfeef,1,0,0,0,0,0x00000000,0,0x00000000,0
3061605000,16869,0x1079c,1,1111,0xfeeafeeb,1,0,0,0,0,0x00000000,0,0x00000000,0
3061665000,16870,0x107a0,1,1111,0xfee7fee9,1,0,0,0,0,0x00000000,0,0x00000000,0
3061725000,16871,0x107a4,1,1111,0xfee4fee5,1,0,0,0,0,0x00000000,0,0x00000000,0
3061785000,16872,0x107a8,1,1111,0xfee1fee2,1,0,0,0,0,0x00000000,0,0x00000000,0
3061845000,16873,0x107ac,1,1111,0xfeddfedf,1,0,0,0,0,0x00000000,0,0x00000000,0
3061905000,16874,0x107b0,1,1111,0xfedafedc,1,0,0,0,0,0x00000000,0,0x00000000,0
3061965000,16875,0x107b4,1,1111,0xfed7fed8,1,0,0,0,0,0x00000000,0,0x00000000,0
3062025000,16876,0x107b8,1,1111,0xfed4fed5,1,0,0,0,0,0x00000000,0,0x00000000,0
3062085000,16877,0x107bc,1,1111,0xfed0fed2,1,0,0,0,0,0x00000000,0,0x00000000,0
3062145000,16878,0x107c0,1,1111,0xfecdfecf,1,0,0,0,0,0x00000000,0,0x00000000,0
3062205000,16879,0x107c4,1,1111,0xfecafecc,1,0,0,0,0,0x00000000,0,0x00000000,0
3062265000,16880,0x107c8,1,1111,0xfec8fec9,1,0,0,0,0,0x00000000,0,0x00000000,0
3062325000,16881,0x107cc,1,1111,0xfec5fec6,1,0,0,0,0,0x00000000,0,0x00000000,0
3062385000,16882,0x107d0,1,1111,0xfec2fec3,1,0,0,0,0,0x00000000,0,0x00000000,0
3062445000,16883,0x107d4,1,1111,0xfebffec1,1,0,0,0,0,0x00000000,0,0x00000000,0
3062505000,16884,0x107d8,1,1111,0xfebdfebe,1,0,0,0,0,0x00000000,0,0x00000000,0
3062565000,16885,0x107dc,1,1111,0xfebafebc,1,0,0,0,0,0x00000000,0,0x00000000,0
3062625000,16886,0x107e0,1,1111,0xfeb8feb9,1,0,0,0,0,0x00000000,0,0x00000000,0
3062685000,16887,0x107e4,1,1111,0xfeb6feb7,1,0,0,0,0,0x00000000,0,0x00000000,0
3062745000,16888,0x107e8,1,1111,0xfeb4feb5,1,0,0,0,0,0x00000000,0,0x00000000,0
3062805000,16889,0x107ec,1,1111,0xfeb2feb3,1,0,0,0,0,0x00000000,0,0x00000000,0
3062865000,16890,0x107f0,1,1111,0xfeb0feb1,1,0,0,0,0,0x00000000,0,0x00000000,0
3062925000,16891,0x107f4,1,1111,0xfeaffeb0,1,0,0,0,0,0x00000000,0,0x00000000,0
3062985000,16892,0x107f8,1,1111,0xfeadfeae,1,0,0,0,0,0x00000000,0,0x00000000,0
3063045000,16893,0x107fc,1,1111,0xfeabfeac,1,0,0,0,0,0x00000000,0,0x00000000,0
3063105000,16894,0x10800,1,1111,0xfeaafeab,1,0,0,0,0,0x00000000,0,0x00000000,0
3063165000,16895,0x10804,1,1111,0xfea8fea9,1,0,0,0,0,0x00000000,0,0x00000000,0
3063225000,16896,0x10808,1,1111,0xfea7fea8,1,0,0,0,0,0x00000000,0,0x00000000,0
